221.75,405.78
222.22,405.24
223.95,404.21
224.89,403.78
225.11,403.74
224.74,403.15
224.4,402.99
223.81,403.46
223.79,403.54
223.24,403.65
222.49,404.36
223.13,404.38
223.31,404.44
223.1,404.5
223.21,404.42
223.52,404.69
223.6,404.75
223.83,405
223.99,405.04
223.59,405.31
223.77,405.3
223.4,405.24
223.11,405.25
223.11,405.15
223.68,405.11
224.01,405.16
224.33,404.98
224.39,405
224.37,404.95
224.72,405.01
224.93,404.9
225.06,404.85
224.91,404.73
224.99,404.66
224.97,404.65
225.24,404.66
225.39,404.61
225.6,404.64
225.44,404.58
225.73,404.6
225.65,404.55
225.44,404.69
225.39,404.68
225.32,404.84
225.23,404.63
225.98,404.74
225.63,404.5
225.68,404.35
225.45,404.42
225.56,404.37
225.53,404.2
225,404.43
224.81,404.55
225.38,404.54
226.18,404.44
227.64,403.8
226.94,403.67
227.75,403.44
227.92,403.2
226.71,403.58
226.99,403.51
226.75,403.7
228.14,403.21
227.95,403.21
227.58,403.46
226.52,403.83
226.24,404.05
227.3,403.76
227.58,403.83
227.14,403.88
227.86,403.73
227.99,403.86
227.74,403.98
228.04,403.98
227.72,403.97
227.66,404.1
227.92,404.05
228.05,403.91
227.77,403.9
227.33,403.95
227.33,403.87
228.1,404.06
227.27,403.82
227.32,403.68
226.38,403.75
226.19,403.64
225.11,403.58
223.76,404.09
222.83,404.09
222.58,404.45
221.75,404.49
221.26,404.37
221.55,404.45
222.09,404.63
222.45,404.7
223.18,404.63
223.26,404.43
223.89,404.72
223.59,404.61
223.53,404.58
222.66,404.4
221.84,404.2
221.76,404.03
220.71,403.77
220.33,403.65
219.7,403.38
219.15,403.07
219.09,403.24
219.2,403.21
219.34,403.32
219.97,403.13
219.86,403.18
220.16,403.2
221.21,403.28
221.61,403.24
222.13,403.33
222.7,403.61
222.55,403.83
222.36,403.66
222.5,403.52
222.77,403.24
222.88,403.38
222.48,403.58
223.13,404.08
223.6,404.21
225.32,404.06
226.73,403.53
227.69,403.47
229.08,403.15
228.79,403.51
229.37,403.34
229.85,403.29
230.21,403.3
229.46,403.33
229.22,403.45
228.68,403.81
227.79,404.28
227,404.56
225.9,404.85
225.7,405.52
225.47,406.14
225.93,407.14
226.02,407.89
227.07,409.34
226.6,410
225.79,410.44
225.03,409.87
224.64,409.11
226.14,408.53
227.56,407.38
226.01,405.45
225.73,405.69
224.48,405.56
226.09,405.86
224.34,405.97
220.54,406.46
221.01,407.44
220.74,409.18
219.39,410.26
218.58,411.48
218.55,413.56
217.96,415.75
216.94,417.12
216.25,418.29
215.53,419.06
215.03,420.06
214.42,422.22
214.98,422.88
217.13,424.68
218.4,425.33
219.99,425.73
221.07,426.97
221.39,427.42
221.22,427.02
221.46,427.74
220.4,427.02
219.61,426.13
219.72,425.19
220.74,425.98
219.96,426.53
218.54,425.97
216.11,425.73
216.65,427.63
216.97,427.54
218.26,426.46
218.86,426.39
219.53,427.24
217.93,426.53
218.75,427.32
218.36,427.01
217.97,427.43
217.3,426.64
217.01,427.76
217.06,428.62
217.18,428.56
217.29,428.87
216.94,428.93
216.82,428.82
216.48,429.83
216.27,429.59
216.8,429.37
217.27,429.18
217.63,428
217.75,428.98
217.88,428.61
217.75,428.51
217.44,428.34
216.87,428.27
215.94,427.6
215.95,427.4
215.84,427.12
215.01,427.17
215.04,426.87
215.47,427.33
215.89,427.44
215.99,426.67
215.96,425.75
216.17,425.46
215.41,423.49
215.53,422.4
215.45,422.94
216.04,424.49
216.48,425.82
217.27,426.3
215.74,427.74
216.81,426.91
218.01,426.98
218.45,426.83
219.38,426.84
221.14,428.11
222.99,429.1
225.48,429.7
228.05,429.75
229.96,429.56
232.35,429.3
234.49,428.76
234.38,426.53
235.61,425.47
237.18,424.11
238.58,423.43
240.05,423.17
241.6,422.91
242.76,422.67
243.34,422.78
243.35,422.85
243.67,422.48
245.09,423.52
244.62,423.7
244.68,424.14
242.79,423.65
242.27,423.36
241.81,422.89
241.95,422.68
240.65,422.31
239.43,421.8
238.14,421.2
237.18,420.34
236.76,420.02
237.43,420.44
237.79,420.5
238.11,420.64
238.2,420.69
238.4,420.92
238.9,421.27
238.84,421.25
238.57,420.9
237.35,420.29
236.1,419.38
235.99,419.62
236.15,419.87
235.12,419.33
234.51,418.88
233.53,418.18
231.96,416.83
231.32,415.98
231.18,416.54
231.75,417
232.08,417.46
232.24,417.6
233.35,418.23
234.39,418.76
234.23,418.8
235.27,419.48
235.05,419.72
235.72,420.35
236.75,420.37
237.99,420.26
238.55,419.68
239.35,419.42
239.39,417.5
238.11,414.31
236.03,411.5
235.43,410.31
234.61,408.92
233.54,407.34
230.93,405.54
228.7,405.14
226.94,405.36
225.51,405.5
223.69,405.1
221.82,404.38
220.26,404.19
218.74,404.08
217.54,404.3
216.7,404.33
216.04,404.23
215.16,403.6
214.44,403.15
214.23,403.23
213.34,403.38
213.12,403.58
212.52,403.25
212.55,403.18
212.5,403.55
212,403.86
212.28,404.4
212.53,404.56
213.14,404.92
213.45,405.01
214.51,404.9
215.08,404.77
216.87,404.5
217.33,404.27
219.04,403.81
218.81,404.02
219.52,403.7
220.11,403.31
220.74,402.91
221.25,402.71
221.7,402.71
221.88,402.93
221.74,403.36
221.51,403.33
221.32,403.36
221.51,403.22
221.46,403.1
221.52,403.2
221.74,403.25
221.8,403.31
222.06,403.14
222.14,403.2
222.12,403.33
222.25,403.39
222.28,403.31
222.11,403.23
222.18,403.15
222.25,403.07
222.42,403.07
222.53,403.03
222.68,403.04
222.84,403.02
222.86,403.01
222.95,402.84
223.35,402.68
223.27,402.78
223.22,402.95
223.1,403.05
223.17,403.24
222.93,403.31
223.04,403.29
223.29,403.15
223.37,403.19
223.5,403.2
223.37,403.14
223.49,403.18
223.64,403.33
223.43,403.37
223.47,403.4
223.53,403.31
223.37,403.34
224.56,402.9
223.64,403.28
225.22,402.67
223.51,403.54
224.4,403.24
224.18,403.33
224.24,403.34
223.76,403.53
223.4,403.46
223.27,403.46
223.22,403.47
223.52,403.42
223.32,403.3
222.58,403.47
222.37,403.66
222.4,403.58
222.54,403.36
222.53,403.31
222.43,403.52
222.32,404
222.21,403.96
222.48,403.81
222.77,403.74
224.3,403.13
223.36,403.5
224.45,402.94
224.36,402.88
224.41,403.1
224.46,403.13
223.53,403.64
223.47,403.49
223.29,403.39
223.36,403.41
223.39,403.31
223.39,403.51
224.51,402.73
223.38,403.1
224.36,402.71
223.46,403.05
223.48,403.17
223.65,403.2
223.71,403.26
223.64,403.26
223.61,403.28
223.53,402.97
223.61,403.05
223.61,403.17
224.35,402.88
223.42,403.08
223.83,403.03
223,403.24
224.85,402.52
223.54,402.95
225.41,402.53
225.3,402.49
225.18,402.54
224.2,402.54
224.12,403.01
223.6,403.27
223.31,402.88
222.96,402.83
223.13,402.67
222.26,402.49
222.21,402.66
222.2,402.66
222.41,402.6
223.32,402.51
224.49,402.28
225.55,402.38
227.79,402.03
229.46,401.96
230.69,401.36
233.03,401.03
235.05,400.74
236.74,400.79
238.77,401.04
240.88,400.73
242.3,400.59
242.89,400.49
244.06,400.41
244.78,399.66
245.52,399.56
245.46,399.86
245.42,399.6
245.55,399.49
245.46,399.92
245.91,399.86
246.28,400
246.36,400.06
246.27,400.07
246.28,400.15
246.44,400.12
246.54,400.21
246.45,400.3
246.24,400.34
245.58,400.09
245.86,399.88
246.04,399.86
246.16,399.78
245.88,399.85
245.73,399.85
245.83,400.04
245.95,399.98
246.25,400.06
246.02,400.05
246.14,400.23
246.01,400.24
245.6,400.9
245.81,400.68
246.13,400.74
245.33,401.42
245.11,401.9
244.78,402.1
245.04,402.04
245.78,401.65
245.69,401.7
245.67,401.7
245.6,401.55
245.37,401.61
245.34,401.72
244.25,402.23
244.08,402.46
243.89,402.48
242.28,403.8
240.98,404.22
239.1,405.56
237.55,406.53
235.89,407.76
235.45,408.44
235.04,408.82
234.99,408.8
234.68,409.05
235.01,408.94
235.01,408.95
234.69,408.76
234.69,408.77
234.71,408.78
234.82,408.82
234.78,408.81
234.89,408.74
235.01,408.75
235,408.68
234.86,408.59
234.88,408.48
234.99,408.38
235.01,408.53
235.07,408.4
235.17,408.47
235.13,408.48
235.21,408.44
235.19,408.38
235.36,408.35
235.2,408.31
235.21,408.32
235.23,408.28
235.77,408.11
235.77,408.16
235.72,408.1
235.98,408.03
235.98,408.03
235.78,408.18
235.85,408.13
235.76,408.13
235.63,408.12
235.79,408.06
235.78,408.1
235.79,408.09
235.88,407.88
235.79,407.85
236.05,407.84
235.95,407.96
235.79,407.98
235.88,407.93
235.91,407.96
235.99,407.92
235.82,407.92
235.87,407.81
235.89,407.84
235.91,407.76
235.72,408.15
235.85,408.12
235.91,408.09
235.8,407.95
235.82,407.91
235.86,407.81
235.93,407.82
235.81,407.96
235.9,407.91
235.94,407.9
235.98,407.89
235.89,407.94
236.04,407.97
236.21,407.98
236.2,407.86
236.05,407.78
236.04,407.8
236,407.84
235.95,407.76
236.01,407.81
235.91,407.78
236.15,407.77
236.17,407.72
235.93,407.78
236.08,407.76
236.32,407.54
236.23,407.16
236.44,406.63
236.6,406.25
236.71,405.81
236.78,405.46
236.86,405.44
237.07,405.49
236.96,405.42
236.99,405.42
236.89,405.49
236.48,405.73
236.65,405.86
236.74,405.66
236.53,405.44
236.59,405.36
236.73,405.25
236.78,405.25
236.74,405.01
236.63,405.12
236.78,404.96
236.71,404.94
236.95,404.94
237.66,404.55
237.62,404.45
237.07,405.01
238.12,404.51
237.52,404.61
237.56,404.31
238.18,404.15
237.48,404.32
237.6,404.23
237.73,403.99
238.09,403.96
237.84,404.11
237.11,404.46
237.04,404.42
236.98,404.44
236.75,404.76
236.98,404.75
236.36,404.89
236.23,404.91
235.25,405.26
236.08,405.3
236.01,405.32
236.07,405.34
235.46,405.53
235.96,405.96
236.19,405.4
234.97,405.65
237.27,405.29
238,405.35
237.96,405.69
238.55,405.39
238.56,405.39
238.87,405.64
239.04,405.6
238.99,405.5
239.19,405.12
238.82,405.55
238.79,405.62
238.86,405.44
238.82,405.13
239.05,405.1
238.94,404.99
238.75,405.21
238.88,405.08
238.95,405.08
239.11,404.9
239.7,404.93
239.65,404.93
239.17,405.07
239.27,405.14
239.36,405.15
239.34,405.14
239.49,405.23
239.19,405.16
239.2,405.14
239.55,405.01
239.69,404.61
239.65,404.5
239.65,404.51
239.93,404.31
239.69,404.6
240.06,404.39
239.86,404.8
240.39,404.54
240.42,404.58
240.21,404.38
240.22,404.54
239.83,404.52
239.74,404.58
239.67,404.46
239.67,404.5
239.66,404.61
239.46,404.64
239.65,404.34
239.56,404.47
239.04,404.53
240.56,404.17
239.84,404.38
240.3,404.24
240.06,404.49
239.79,404.68
240.05,404.66
240.06,404.63
240.61,404.48
241.18,404.5
241.21,404.42
240.98,404.4
241.08,404.36
241.2,404.39
241.06,404.37
240.99,404.25
240.77,404.28
240.74,404.37
240.51,404.4
240.82,404.18
240.95,404.01
241.17,403.81
241.43,403.76
241.33,403.82
241.66,403.88
241.26,403.87
240.82,404.08
241.14,403.89
241.12,403.9
241.05,403.93
240.33,403.91
240.52,403.85
240.91,403.72
240.79,404.32
240.91,403.89
240.33,403.77
240.99,403.32
241.09,403.17
241.05,403.29
241.2,403.19
240.47,403.59
240.57,403.88
240.21,403.67
240.58,403.37
240.05,403.6
239.96,403.7
239.94,403.52
239.72,403.63
239.74,403.52
239.91,403.64
240.04,403.51
240.13,403.57
239.96,403.71
240.24,403.52
240.37,403.36
239.94,403.67
239.56,403.82
239.93,404.06
239.96,403.75
239.56,403.85
239.6,404.01
239.85,404.12
239.65,403.98
239.82,403.71
239.84,403.63
241.06,403.48
241.24,403.48
240.08,403.89
240.17,403.73
240.58,403.19
240.44,403.18
241.74,402.79
240.46,403.16
240.68,403.25
240.68,403.28
240.55,403.43
239.74,403.73
241.47,403.04
241.6,402.88
240.37,403.45
241.49,403.01
240.25,404.1
240.4,403.67
240.83,403.45
240.57,403.5
240.32,403.63
240.39,403.52
241.33,403.23
240.25,403.52
240.53,403.32
240.27,403.66
240.4,403.81
240.32,403.88
240.18,404.06
240.16,404.06
240.16,404.03
240.23,403.9
241.26,403.51
241.07,403.62
241.26,403.82
240,404.24
239.96,404.28
240.28,404.15
240.25,404.32
240.26,404.11
241.54,403.56
241.77,403.48
241.46,403.65
240.38,404.33
241.66,403.9
239.86,404.52
239.67,404.5
239.63,404.57
241.37,404.15
239.93,404.86
238.62,405.66
237.42,406.26
237.15,406.65
236.05,406.8
235.82,406.8
235.45,406.96
235.29,407.3
235.48,407.44
235.43,407.64
235.36,407.91
235.59,407.9
235.67,407.9
235.68,407.84
235.65,407.76
235.54,407.68
235.78,407.57
236.12,407.61
236.06,407.5
235.89,407.42
235.84,407.35
236.03,407.46
236.06,407.41
236.05,407.37
236.05,407.3
235.91,407.15
235.92,407.15
236.65,406.98
236.66,406.99
236.62,406.89
236.63,406.84
236.67,406.78
236.55,406.87
236.59,406.9
236.64,406.87
236.67,406.79
236.7,406.87
236.63,406.89
236.43,406.98
236.73,406.96
236.78,406.99
236.62,407.15
236.44,407.18
236.36,407.28
236.6,407.1
236.65,407.19
236.65,407.2
236.37,407.13
236.31,407.08
236.53,407.08
236.24,407.01
236.69,406.39
236.52,406.19
235.65,406.26
236.83,405.3
236.36,405.26
235.7,405.59
235.68,405.43
235.79,404.89
235.07,404.9
235.91,404.26
236.69,403.95
236.63,403.71
236.81,404.49
236.38,404.21
236.54,404.06
236.57,404.01
236.76,404.08
236.71,404.25
236.49,404.12
236.05,404.26
237.03,404.01
236.16,404.23
236.24,404.13
236.37,404.09
236.59,403.86
236.19,403.93
236.14,404.15
237.2,403.8
238.33,403.5
