"animal","X","Y","frameID","quadrant"
"green",453.1546376327,263.521604024106,4404,2
"green",453.066377986724,263.521604024106,4405,2
"green",452.979338100246,263.521604024106,4406,2
"green",452.893537066442,263.521604024106,4407,2
"green",452.808993150524,263.521604024106,4408,2
"green",452.725723637815,263.521604024106,4409,2
"green",452.643744688767,263.521604024106,4410,2
"green",452.584189900336,263.521604024106,4411,2
"green",452.50483552895,263.521604024106,4412,2
"green",452.405693661634,263.521604024106,4413,2
"green",452.329012043359,263.521604024106,4414,2
"green",452.253680574459,263.521604024106,4415,2
"green",452.179705812663,263.521604024106,4416,2
"green",452.107092152531,263.521604024106,4417,2
"green",452.035841682024,263.521604024106,4418,2
"green",451.965954051072,263.521604024106,4419,2
"green",451.897426353846,263.521604024106,4420,2
"green",451.830253029994,263.521604024106,4421,2
"green",451.764425778898,263.521604024106,4422,2
"green",451.699933501778,263.521604024106,4423,2
"green",451.636762274428,263.517132320969,4424,2
"green",451.574895332751,263.512270653517,4425,2
"green",451.514313079864,263.507187135359,4426,2
"green",451.514313079864,263.507187135359,4427,2
"green",451.42625772346,263.499084801092,4428,2
"green",451.340036981437,263.490676011304,4429,2
"green",451.28434272315,263.484775105747,4430,2
"green",451.229794931922,263.478686876698,4431,2
"green",451.176358821057,263.472418004049,4432,2
"green",451.123997637814,263.465975107566,4433,2
"green",451.072672832079,263.459364715805,4434,2
"green",451.022344274283,263.452593264711,4435,2
"green",450.972970518828,263.44566712366,4436,2
"green",450.924509057872,263.438592618068,4437,2
"green",450.876916573935,263.431376038075,4438,2
"green",450.830149193151,263.424023627252,4439,2
"green",450.784162745131,263.416541582472,4440,2
"green",450.738913033935,263.408936058889,4441,2
"green",450.694356089848,263.401213163651,4442,2
"green",450.650448396332,263.39337894953,4443,2
"green",450.607147113761,263.385439418539,4444,2
"green",450.564410290032,263.377400522445,4445,2
"green",450.522197057302,263.369268156024,4446,2
"green",450.480467851126,263.361048152715,4447,2
"green",450.439184778127,263.352746279244,4448,2
"green",450.398312000655,263.344368227617,4449,2
"green",450.357815981614,263.335919612562,4450,2
"green",450.317665703622,263.327405975996,4451,2
"green",450.277832887713,263.318832783766,4452,2
"green",450.23829207793,263.310205377127,4453,2
"green",450.1990204486,263.301528921745,4454,2
"green",450.159997625216,263.292808392479,4455,2
"green",450.121205678634,263.284048572091,4456,2
"green",450.121205678634,263.284048572091,4457,2
"green",450.063491028301,263.270834698708,4458,2
"green",450.006071934045,263.257578704815,4459,2
"green",449.968071879817,263.248706328224,4460,2
"green",449.930248098784,263.239816262284,4461,2
"green",449.892596003176,263.230912452277,4462,2
"green",449.855112817585,263.221998760563,4463,2
"green",449.817797435054,263.213078966685,4464,2
"green",449.780650231093,263.204156757021,4465,2
"green",449.743672874294,263.195235714712,4466,2
"green",449.706868175375,263.186319317986,4467,2
"green",449.670239951154,263.177410960839,4468,2
"green",449.633792875231,263.168513956512,4469,2
"green",449.597532311639,263.159631521133,4470,2
"green",449.561464167703,263.150766777167,4471,2
"green",449.525594771961,263.14192275901,4472,2
"green",449.48993074675,263.133102409066,4473,2
"green",449.454478882973,263.124308585496,4474,2
"green",449.419246016661,263.115544060901,4475,2
"green",449.384238914015,263.10681151964,4476,2
"green",449.349464150976,263.098113571271,4477,2
"green",449.314928100807,263.089452749325,4478,2
"green",449.280637426088,263.080831514607,4479,2
"green",449.246599616247,263.072252270951,4480,2
"green",449.212823079865,263.063717372157,4481,2
"green",449.179317128316,263.055229124462,4482,2
"green",449.146091963134,263.046789785911,4483,2
"green",449.113158655703,263.038401556236,4484,2
"green",449.080529129471,263.030066571125,4485,2
"green",449.048216143646,263.02178689829,4486,2
"green",449.000502068923,263.009497999213,4487,2
"green",448.953316096041,262.997299274755,4488,2
"green",448.922411954593,262.989259895303,4489,2
"green",448.8918971392,262.981284849648,4490,2
"green",448.861785663017,262.973375621296,4491,2
"green",448.832090854172,262.965533559493,4492,2
"green",448.802825319398,262.957759875766,4493,2
"green",448.77400091855,262.950055645779,4494,2
"green",448.77400091855,262.950055645779,4495,2
"green",448.745628729038,262.942421806796,4496,2
"green",448.717719013207,262.934859161468,4497,2
"green",448.690281196088,262.927368409523,4498,2
"green",448.663323847006,262.919950178454,4499,2
"green",448.636854669061,262.912605026452,4500,2
"green",448.610880485469,262.905333429459,4501,2
"green",448.585407224947,262.898135769184,4502,2
"green",448.560439914045,262.89101233078,4503,2
"green",448.535982675871,262.88396330479,4504,2
"green",448.500453755776,262.873557447655,4505,2
"green",448.46569938467,262.863263350577,4506,2
"green",448.382376780766,262.83713977305,4507,2
"green",448.301140446156,262.81130752345,4508,2
"green",448.282923086035,262.805137034647,4509,2
"green",448.26523052892,262.799036391034,4510,2
"green",448.248063080641,262.793004778411,4511,2
"green",448.231420711965,262.787041325946,4512,2
"green",448.207637149995,262.77824660175,4513,2
"green",448.184638930371,262.769550565973,4514,2
"green",448.170090416744,262.76385023376,4515,2
"green",448.156062560595,262.758213147713,4516,2
"green",448.103359903583,262.734049814351,4517,2
"green",448.052955643681,262.710143721296,4518,2
"green",448.044034804221,262.705078303097,4519,2
"green",448.035613372005,262.700064012251,4520,2
"green",448.027689149494,262.695099789703,4521,2
"green",448.02025989598,262.690184565045,4522,2
"green",448.013323318096,262.685317237184,4523,2
"green",448.006877068414,262.680496670891,4524,2
"green",448.000918746665,262.675721698377,4525,2
"green",447.995445902612,262.670991123653,4526,2
"green",447.990456041722,262.666303728245,4527,2
"green",447.42649077136,261.581985335926,4528,2
"green",446.6734,260.45035,4529,2
"green",446.4395,260.2122,4530,2
"green",446.37565,260.0237,4531,2
"green",446.18685,260.0237,4532,2
"green",446.0195,260.0237,4533,2
"green",446.0195,260.0237,4534,2
"green",446.00975,260.0237,4535,2
"green",446,260.0237,4536,2
"green",446,260.0237,4537,2
"green",446,260.24035,4538,2
"green",446,260.24035,4539,2
"green",446,260.457,4540,2
"green",446,260.457,4541,2
"green",445.9821,260.457,4542,2
"green",445.964,260.457,4543,2
"green",445.964,260.457,4544,2
"green",445.964,260.457,4545,2
"green",445.964,260.457,4546,2
"green",445.964,260.457,4547,2
"green",445.964,260.457,4548,2
"green",445.964,260.457,4549,2
"green",445.9821,260.457,4550,2
"green",445.97235,260.457,4551,2
"green",445.97235,260.457,4552,2
"green",445.97235,260.457,4553,2
"green",445.97235,260.457,4554,2
"green",445.97235,260.457,4555,2
"green",445.9805,260.457,4556,2
"green",445.9805,260.4785,4557,2
"green",445.9805,260.5,4558,2
"green",445.9805,260.5,4559,2
"green",445.9805,260.5,4560,2
"green",445.9805,260.5,4561,2
"green",445.9805,260.5,4562,2
"green",445.97235,260.4785,4563,2
"green",445.964,260.457,4564,2
"green",445.9638,260.457,4565,2
"green",445.9638,260.457,4566,2
"green",445.9638,260.457,4567,2
"green",445.9638,260.457,4568,2
"green",445.9638,260.457,4569,2
"green",445.9638,260.457,4570,2
"green",445.9638,260.457,4571,2
"green",445.9638,260.457,4572,2
"green",445.9638,260.457,4573,2
"green",445.9638,260.457,4574,2
"green",445.964,260.457,4575,2
"green",445.97145,260.4667,4576,2
"green",445.9787,260.4764,4577,2
"green",445.9796,260.4882,4578,2
"green",445.9805,260.5,4579,2
"green",445.9805,260.5,4580,2
"green",445.9805,260.5,4581,2
"green",445.9805,260.5,4582,2
"green",445.9805,260.5,4583,2
"green",445.9805,260.5,4584,2
"green",445.9805,260.5,4585,2
"green",445.9805,260.5,4586,2
"green",445.9805,260.5,4587,2
"green",445.9805,260.5,4588,2
"green",445.9805,260.5,4589,2
"green",445.9805,260.5,4590,2
"green",445.9805,260.5,4591,2
"green",445.98125,260.5,4592,2
"green",445.982,260.5119,4593,2
"green",445.991,260.5238,4594,2
"green",446,260.53275,4595,2
"green",446,260.7006,4596,2
"green",446,260.8595,4597,2
"green",446,260.8595,4598,2
"green",446,260.8595,4599,2
"green",446,260.8595,4600,2
"green",446,260.8595,4601,2
"green",446,260.8595,4602,2
"green",446,260.8595,4603,2
"green",446.00975,260.8595,4604,2
"green",446.0306,260.7006,4605,2
"green",446.15225,260.53275,4606,2
"green",446.2628,260.5238,4607,2
"green",446.2628,260.5119,4608,2
"green",446.2628,260.5,4609,2
"green",446.2628,260.4882,4610,2
"green",446.2628,260.4764,4611,2
"green",446.2628,260.4667,4612,2
"green",446.2628,260.457,4613,2
"green",446.2628,260.457,4614,2
"green",446.2628,260.457,4615,2
"green",446.2857,260.457,4616,2
"green",446.2857,260.44935,4617,2
"green",446.2857,260.4417,4618,2
"green",446.2857,260.4417,4619,2
"green",446.2857,260.4417,4620,2
"green",446.2857,260.4417,4621,2
"green",446.2857,260.4417,4622,2
"green",446.2857,260.4417,4623,2
"green",446.2857,260.4417,4624,2
"green",446.2857,260.4417,4625,2
"green",446.2857,260.4417,4626,2
"green",446.2857,260.4417,4627,2
"green",446.2857,260.4417,4628,2
"green",446.2628,260.43745,4629,2
"green",446.2628,260.4332,4630,2
"green",446.2628,260.4309,4631,2
"green",446.2628,260.4309,4632,2
"green",446.2628,260.2143,4633,2
"green",446.2628,260,4634,2
"green",446.2857,260,4635,2
"green",446.2857,259.99205,4636,2
"green",446.2857,259.9841,4637,2
"green",446.2857,259.9841,4638,2
"green",446.2628,259.9841,4639,2
"green",446.2628,259.9841,4640,2
"green",446.2628,259.9841,4641,2
"green",446.2628,259.9841,4642,2
"green",446.2628,259.9841,4643,2
"green",446.2628,259.9841,4644,2
"green",446.2628,259.9841,4645,2
"green",446.2628,259.9841,4646,2
"green",446.2628,259.9841,4647,2
"green",446.2628,259.9841,4648,2
"green",446.2628,259.9841,4649,2
"green",446.2628,259.9841,4650,2
"green",446.2628,259.9841,4651,2
"green",446.2628,259.9841,4652,2
"green",446.2628,259.9841,4653,2
"green",446.2628,259.9841,4654,2
"green",446.2628,259.9841,4655,2
"green",446.2628,259.9841,4656,2
"green",446.2628,259.9841,4657,2
"green",446.2628,259.9841,4658,2
"green",446.2628,259.9841,4659,2
"green",446.2628,259.9841,4660,2
"green",446.2628,259.9841,4661,2
"green",446.2628,259.9841,4662,2
"green",446.2628,259.9841,4663,2
"green",446.2628,259.9841,4664,2
"green",447.903935369734,259.99205,4665,2
"green",449.560750939401,260,4666,2
"green",449.5922434479,260,4667,2
"green",449.807900359511,261.210396607388,4668,2
"green",450.078399280655,262.422618375415,4669,2
"green",450.372471093222,262.426386348052,4670,2
"green",450.615256709845,262.460934956188,4671,2
"green",450.654105568863,262.508166592841,4672,2
"green",450.69317906495,262.576890873055,4673,2
"green",450.732475975031,262.636135912746,4674,2
"green",450.791919813408,262.646520269335,4675,2
"green",450.851693506675,262.657085338534,4676,2
"green",450.891869850758,262.667827862916,4677,2
"green",450.932261964875,262.684330285357,4678,2
"green",450.972868013386,262.701085959244,4679,2
"green",451.013686084017,262.712503702436,4680,2
"green",451.054714213633,262.724081222292,4681,2
"green",451.095950429431,262.735814780581,4682,2
"green",451.137392783938,262.747700588654,4683,2
"green",451.179039358685,262.759734809236,4684,2
"green",451.22088826146,262.771913569673,4685,2
"green",451.262937621546,262.784232976353,4686,2
"green",451.305185572462,262.79668912234,4687,2
"green",451.347630233029,262.809278099389,4688,2
"green",451.390269705732,262.821996007442,4689,2
"green",451.433102086708,262.8348389536,4690,2
"green",451.476125478927,262.847803048882,4691,2
"green",451.513892345792,262.860884410624,4692,2
"green",451.513892345792,262.874079175075,4693,2
"green",451.519338003112,262.887383510792,4694,2
"green",451.519338003112,262.900793626426,4695,2
"green",451.562737795529,262.914305777906,4696,2
"green",451.606323010545,262.927916276331,4697,2
"green",451.650091829973,262.94162148881,4698,2
"green",451.694042421589,262.955417809873,4699,2
"green",451.738172885766,262.969301631045,4700,2
"green",451.782481244383,262.983269337845,4701,2
"green",451.826965439536,262.997317310172,4702,2
"green",451.871623327298,263.011441909559,4703,2
"green",451.916452672627,263.025639466581,4704,2
"green",451.961451150197,263.039906284669,4705,2
"green",452.006616347334,263.054238660969,4706,2
"green",452.074731365366,263.075873226916,4707,2
"green",452.143086799497,263.097592354269,4708,2
"green",452.143086799497,263.097592354269,4709,2
"green",452.188892939078,263.112150159718,4710,2
"green",452.234852327409,263.126754881078,4711,2
"green",452.2809619429,263.141402487527,4712,2
"green",452.327218635376,263.156088905759,4713,2
"green",452.373619115421,263.170810099209,4714,2
"green",452.420159942331,263.185562074232,4715,2
"green",452.466837510688,263.200340876618,4716,2
"green",452.513648035538,263.215142595308,4717,2
"green",452.56058753618,263.229963367762,4718,2
"green",452.607651835736,263.244799373289,4719,2
"green",452.654836631807,263.259646776035,4720,2
"green",452.702137576665,263.274501662133,4721,2
"green",452.749550296108,263.289360012123,4722,2
"green",452.797070392012,263.304217686763,4723,2
"green",452.844693444709,263.31907042659,4724,2
"green",452.892415015225,263.333913854874,4725,2
"green",452.940230647436,263.348743480655,4726,2
"green",452.9881358701,263.363554700889,4727,2
"green",453.036126198828,263.378342799538,4728,2
"green",453.084197137995,263.393102948157,4729,2
"green",453.132344182597,263.407830204151,4730,2
"green",453.180562820082,263.422519508824,4731,2
"green",453.228848532165,263.437165701306,4732,2
"green",453.277196796647,263.451763534826,4733,2
"green",453.325603089215,263.466307682573,4734,2
"green",453.374062885292,263.480792746866,4735,2
"green",453.422571661894,263.49521329122,4736,2
"green",453.495430914698,263.516681919165,4737,2
"green",453.568346709037,263.53803333811,4738,2
"green",453.568346709037,263.53803333811,4739,2
"green",453.617006277189,263.552141320569,4740,2
"green",453.66569230306,263.566157529556,4741,2
"green",453.71440031496,263.58007649018,4742,2
"green",453.763125857317,263.5938926973,4743,2
"green",453.811864493008,263.60760061485,4744,2
"green",453.860611805828,263.621194662851,4745,2
"green",453.90936340302,263.634669216631,4746,2
"green",453.957119862579,263.634669216631,4747,2
"green",453.981495055328,263.634669216631,4748,2
"green",454.006862012638,263.634669216631,4749,2
"green",454.055600378513,263.634669216631,4750,2
"green",454.104325725971,263.634669216631,4751,2
"green",454.149785342742,263.634669216631,4752,2
"green",454.170886075949,263.648018610278,4753,2
"green",454.174134506553,263.661237140164,4754,2
"green",454.201720244703,263.6743190685,4755,2
"green",454.250380870023,263.687258621019,4756,2
"green",454.299011385398,263.700049962368,4757,2
"green",454.34760753322,263.712687175646,4758,2
"green",454.396165062366,263.725164268479,4759,2
"green",454.444679728397,263.737475184679,4760,2
"green",454.493147293718,263.749613815151,4761,2
"green",454.541563527761,263.761574007997,4762,2
"green",454.589924207169,263.773349577864,4763,2
"green",454.63822511595,263.784934314545,4764,2
"green",454.686462045648,263.796321990846,4765,2
"green",454.734630795502,263.807506369733,4766,2
"green",454.782727172612,263.81848121081,4767,2
"green",454.830746992078,263.829240276119,4768,2
"green",454.878686077145,263.829240276119,4769,2
"green",454.950400033837,263.839777335318,4770,2
"green",455.021977283698,263.850086170268,4771,2
"green",455.069551831594,263.860160579056,4772,2
"green",455.117024888443,263.869994379495,4773,2
"green",455.164392329288,263.884184486989,4774,2
"green",455.211650038478,263.897990665385,4775,2
"green",455.25879390998,263.906800702368,4776,2
"green",455.445343789072,263.915339623617,4777,2
"green",456.182875352241,263.915339623617,4778,2
"green",456.87035,263.915339623617,4779,2
"green",456.99165,263.915339623617,4780,2
"green",457.85055,263.915339623617,4781,2
"green",459.4965,263.915339623617,4782,2
"green",460.2703,263.915339623617,4783,2
"green",460.27665,263.915339623617,4784,2
"green",460.2836,263.915339623617,4785,2
"green",460.30185,263.915339623617,4786,2
"green",460.31215,263.915339623617,4787,2
"green",460.31215,263.915339623617,4788,2
"green",460.3283,263.915339623617,4789,2
"green",460.3283,263.915339623617,4790,2
"green",460.3283,263.915339623617,4791,2
"green",460.3283,263.915339623617,4792,2
"green",460.3283,263.915339623617,4793,2
"green",460.3283,263.923601525644,4794,2
"green",460.3283,263.931580713684,4795,2
"green",460.3524,263.939271718727,4796,2
"green",460.3524,263.939271718727,4797,2
"green",460.3524,263.939271718727,4798,2
"green",460.3524,263.931580713684,4799,2
"green",460.3524,263.931580713684,4800,2
"green",460.3611,263.939271718727,4801,2
"green",460.3611,263.939271718727,4802,2
"green",460.3611,263.939271718727,4803,2
"green",460.3611,263.939271718727,4804,2
"green",460.3611,263.841272252949,4805,2
"green",460.3611,263.67825,4806,2
"green",460.3611,263.67825,4807,2
"green",460.3611,263.67825,4808,2
"green",460.3524,263.67825,4809,2
"green",460.3524,263.67825,4810,2
"green",460.3524,263.67825,4811,2
"green",460.3524,263.67825,4812,2
"green",460.3524,263.6102,4813,2
"green",460.3283,263.5911,4814,2
"green",460.31215,263.55855,4815,2
"green",460.30185,263.53195,4816,2
"green",460.2836,263.5126,4817,2
"green",460.26835,263.4611,4818,2
"green",460.25505,263.3599,4819,2
"green",460.15925,263.3599,4820,2
"green",460.15925,263.3599,4821,2
"green",459.91035,263.3599,4822,2
"green",459.663,263.3599,4823,2
"green",459.55045,263.3599,4824,2
"green",459.52105,263.3599,4825,2
"green",459.5106,263.3599,4826,2
"green",459.49805,263.3599,4827,2
"green",459.4793,263.342562789313,4828,2
"green",459.42635,263.33229522872,4829,2
"green",459.33835,263.321887184115,4830,2
"green",459.2802,263.26225,4831,2
"green",459.2802,263.20935,4832,2
"green",459.2802,263.18435,4833,2
"green",459.2802,263.18435,4834,2
"green",459.18865,263.1765,4835,2
"green",459.18865,263.16595,4836,2
"green",459.18865,263.1519,4837,2
"green",459.18865,263.1467,4838,2
"green",459.1009,263.1453,4839,2
"green",459.1009,263.1423,4840,2
"green",459.0815,263.1071,4841,2
"green",459.0815,263.0438,4842,2
"green",459.04055,263.0137,4843,2
"green",459.04055,263.0046,4844,2
"green",459.04055,262.9788,4845,2
"green",459.00985,262.9535,4846,2
"green",459.00405,262.9471,4847,2
"green",459.00335,262.9471,4848,2
"green",458.98545,262.93935,4849,2
"green",458.93025,262.904377881191,4850,2
"green",458.86925,262.849477881191,4851,2
"green",458.847706897003,262.7773,4852,2
"green",458.813856897003,262.71815,4853,2
"green",458.72395,262.6029,4854,2
"green",458.6611,262.475,4855,2
"green",458.6611,262.4432,4856,2
"green",458.6555,262.4356,4857,2
"green",458.64585,262.4311,4858,2
"green",458.62525,262.4146,4859,2
"green",458.62525,262.39005,4860,2
"green",458.57975,262.3744,4861,2
"green",458.54095,262.3638,4862,2
"green",458.54095,262.3527,4863,2
"green",458.54095,262.3527,4864,2
"green",458.5312,262.3483,4865,2
"green",458.5312,262.26275,4866,2
"green",458.5312,262.1617,4867,2
"green",458.54095,262.24725,4868,2
"green",458.54095,262.13845,4869,2
"green",458.57975,262.13845,4870,2
"green",458.57975,262.09335,4871,2
"green",458.57975,261.99875,4872,2
"green",458.57975,261.93,4873,2
"green",458.57975,261.9048,4874,2
"green",458.57975,261.8863,4875,2
"green",458.54095,261.8863,4876,2
"green",458.5312,261.87515,4877,2
"green",458.5188,261.8659,4878,2
"green",458.5188,261.8659,4879,2
"green",458.5188,261.85865,4880,2
"green",458.5071,261.853,4881,2
"green",458.5071,261.80395,4882,2
"green",458.5071,261.77065,4883,2
"green",458.5071,261.7624,4884,2
"green",458.5071,261.7624,4885,2
"green",458.5188,261.7624,4886,2
"green",458.5312,261.7193,4887,2
"green",458.5312,261.6518,4888,2
"green",458.5312,261.5688,4889,2
"green",458.5312,261.51015,4890,2
"green",458.52355,261.50325,4891,2
"green",458.5214,261.5013,4892,2
"green",458.51665,261.48095,4893,2
"green",458.51665,261.48095,4894,2
"green",458.51665,261.497497795597,4895,2
"green",458.51665,261.478447795597,4896,2
"green",458.51665,261.4619,4897,2
"green",458.51665,261.461050531644,4898,2
"green",458.51665,261.451000531644,4899,2
"green",458.51665,261.433527897717,4900,2
"green",458.5071,261.433527897717,4901,2
"green",458.486,261.420477897717,4902,2
"green",458.486,261.420477897717,4903,2
"green",458.4697,261.433527897717,4904,2
"green",458.46885,261.433527897717,4905,2
"green",458.462,261.451000531644,4906,2
"green",458.462,261.461050531644,4907,2
"green",458.456,261.4619,4908,2
"green",458.456,261.478447795597,4909,2
"green",458.44555,261.478447795597,4910,2
"green",458.43465,261.497497795597,4911,2
"green",458.4222,261.5013,4912,2
"green",458.37235,261.50325,4913,2
"green",458.29365,261.516768694726,4914,2
"green",458.21085,261.575418694726,4915,2
"green",458.21085,261.6518,4916,2
"green",458.29135,261.7193,4917,2
"green",458.3299,261.7624,4918,2
"green",458.3299,261.77685,4919,2
"green",458.3299,261.77685,4920,2
"green",458.3299,261.77685,4921,2
"green",458.3299,261.77685,4922,2
"green",458.3234,261.77685,4923,2
"green",458.3234,261.7624,4924,2
"green",458.3299,261.7624,4925,2
"green",458.3299,261.7624,4926,2
"green",458.3299,261.7624,4927,2
"green",458.3299,261.7193,4928,2
"green",458.3299,261.7193,4929,2
"green",458.3299,261.606018694726,4930,2
"green",458.3234,261.516768694726,4931,2
"green",458.3234,261.516768694726,4932,2
"green",458.3234,261.516768694726,4933,2
"green",458.30025,261.499447795597,4934,2
"green",458.2046,261.478447795597,4935,2
"green",458.11285,261.4619,4936,2
"green",458.11285,261.4619,4937,2
"green",458.10005,261.4619,4938,2
"green",458.10005,261.461050531644,4939,2
"green",458.1,261.4619,4940,2
"green",458.1,261.4619,4941,2
"green",458.1,261.4619,4942,2
"green",458.0646,261.4619,4943,2
"green",458.0646,261.4619,4944,2
"green",458.0646,261.4619,4945,2
"green",458.0018,261.4619,4946,2
"green",457.9327,261.4619,4947,2
"green",457.891,261.478447795597,4948,2
"green",457.891,261.512316490322,4949,2
"green",457.891,261.530518694726,4950,2
"green",457.891,261.54105,4951,2
"green",457.891,261.54105,4952,2
"green",457.891,261.54105,4953,2
"green",457.891,261.54105,4954,2
"green",457.891,261.54105,4955,2
"green",457.8906,261.54105,4956,2
"green",457.8902,261.54105,4957,2
"green",457.8902,261.54105,4958,2
"green",457.8902,261.54105,4959,2
"green",457.8902,261.54105,4960,2
"green",457.8902,261.54105,4961,2
"green",457.8902,261.5724,4962,2
"green",457.8902,261.5724,4963,2
"green",457.8902,261.5724,4964,2
"green",457.8902,261.54635,4965,2
"green",457.8902,261.5367,4966,2
"green",457.8902,261.4428,4967,2
"green",457.8902,261.2704,4968,2
"green",457.8906,261.13705,4969,2
"green",457.891,261.0875,4970,2
"green",457.891,261.0875,4971,2
"green",457.891,261.0875,4972,2
"green",457.891,261.0875,4973,2
"green",457.891,261.0875,4974,2
"green",457.891,261.0875,4975,2
"green",457.891,261.0875,4976,2
"green",457.891,261.0875,4977,2
"green",457.891,261.08665,4978,2
"green",457.891,261.0853,4979,2
"green",457.891,261.06905,4980,2
"green",457.891,261.0018,4981,2
"green",457.891,260.9503,4982,2
"green",457.891,260.9503,4983,2
"green",457.891,260.9503,4984,2
"green",457.891,260.9503,4985,2
"green",457.8906,260.9503,4986,2
"green",457.8902,260.9503,4987,2
"green",457.8906,260.9503,4988,2
"green",457.8906,260.9503,4989,2
"green",457.8906,260.9503,4990,2
"green",457.8902,260.9463,4991,2
"green",457.8902,260.9423,4992,2
"green",457.8902,259.994948105821,4993,2
"green",457.8902,259.028623495201,4994,2
"green",457.8902,258.896726078044,4995,2
"green",457.8902,258.765148571552,4996,2
"green",457.8902,258.727895353966,4997,2
"green",457.8902,258.690748499697,4998,2
"green",457.8518,258.598585943145,4999,2
"green",457.8902,258.416404512747,5000,2
"green",457.8902,258.289977264132,5001,2
"green",457.8902,258.181657665909,5002,2
"green",457.8902,257.956026123079,5003,2
"green",457.7825,257.804023333391,5004,2
"green",457.6594,257.753768628501,5005,2
"green",457.62305,257.703746189239,5006,2
"green",457.62305,257.670630452291,5007,2
"green",457.600756943913,257.621305694916,5008,2
"green",457.570556943913,257.572213233416,5009,2
"green",457.5417,257.523583998808,5010,2
"green",457.5138,257.486770779067,5011,2
"green",457.5417,257.486770779067,5012,2
"green",457.570556943913,257.486770779067,5013,2
"green",457.600756943913,257.486770779067,5014,2
"green",457.600756943913,257.48035,5015,2
"green",457.600756943913,257.47095,5016,2
"green",457.600756943913,257.461314614722,5017,2
"green",457.62305,257.443149347918,5018,2
"green",457.6594,257.410834733196,5019,2
"green",457.6594,257.379102289437,5020,2
"green",457.62305,257.347951147336,5021,2
"green",457.62305,257.316518832754,5022,2
"green",457.600756943913,257.285235085573,5023,2
"green",457.570556943913,257.207939222279,5024,2
"green",457.5417,257.131004417187,5025,2
"green",457.5417,257.131004417187,5026,2
"green",457.5138,257.100587050232,5027,2
"green",457.47145,257.042706744606,5028,2
"green",457.4535,256.982701351151,5029,2
"green",457.264274108426,256.963651351151,5030,2
"green",457.058674108426,256.948818814342,5031,2
"green",457.011958609642,256.948818814342,5032,2
"green",456.805958609642,256.948818814342,5033,2
"green",456.121271193724,256.92097125967,5034,2
"green",455.557603744264,256.891504023302,5035,2
"green",455.557603744264,256.891504023302,5036,2
"green",455.557603744264,256.862167133566,5037,2
"green",455.557603744264,256.818451041231,5038,2
"green",455.557603744264,256.77492568983,5039,2
"green",455.557603744264,256.746097514801,5040,2
"green",455.557603744264,256.717393568738,5041,2
"green",455.557603744264,256.717393568738,5042,2
"green",455.557603744264,256.717393568738,5043,2
"green",455.557603744264,256.717393568738,5044,2
"green",455.381047610868,256.717393568738,5045,2
"green",455.202374188369,256.717393568738,5046,2
"green",455.081178907614,256.717393568738,5047,2
"green",455.081178907614,256.717393568738,5048,2
"green",455.081178907614,256.717393568738,5049,2
"green",455.081178907614,256.717393568738,5050,2
"green",455.081178907614,256.717393568738,5051,2
"green",455.081178907614,256.717393568738,5052,2
"green",454.89635266765,256.717393568738,5053,2
"green",454.709538360003,256.688812795039,5054,2
"green",454.709538360003,256.66035421745,5055,2
"green",454.709538360003,256.66035421745,5056,2
"green",454.709538360003,256.632016958409,5057,2
"green",454.709538360003,256.60380025736,5058,2
"green",454.709538360003,256.575703479974,5059,2
"green",454.709538360003,256.575703479974,5060,2
"green",454.518835740799,256.530842500484,5061,2
"green",454.326230672753,256.393941327829,5062,2
"green",454.195954098903,256.274526766522,5063,2
"green",453.997795215319,256.247878035452,5064,2
"green",453.797832537804,256.156196125746,5065,2
"green",453.662744616482,256.064977947683,5066,2
"green",453.526489425842,255.964349771485,5067,2
"green",453.178715946659,255.864306358611,5068,2
"green",452.828126975292,255.839895458428,5069,2
"green",452.828126975292,255.815641285125,5070,2
"green",452.828126975292,255.79154614871,5071,2
"green",452.828126975292,255.767612422722,5072,2
"green",452.828126975292,255.743842546785,5073,2
"green",452.685112315638,255.720239029245,5074,2
"green",452.320804919342,255.696804449359,5075,2
"green",451.953814996526,255.628081398064,5076,2
"green",451.953814996526,255.559898917246,5077,2
"green",451.804360255518,255.559898917246,5078,2
"green",451.65385427188,255.559898917246,5079,2
"green",451.502301887212,255.559898917246,5080,2
"green",451.502301887212,255.559898917246,5081,2
"green",451.502301887212,255.537726388716,5082,2
"green",451.502301887212,255.504907192458,5083,2
"green",451.272631960145,255.472389023306,5084,2
"green",453.548849626616,255.451020532007,5085,2
"green",451.041407115999,255.399015043521,5086,2
"green",450.885707506205,255.337732463322,5087,2
"green",450.728978348767,255.308096251269,5088,2
"green",450.571221690013,255.288807678272,5089,2
"green",450.412439163816,255.269869102874,5090,2
"green",450.252631882431,255.251313661541,5091,2
"green",450.091800308957,255.233180103156,5092,2
"green",449.929944232783,255.215513530786,5093,2
"green",449.008542880841,255.198366198209,5094,2
"green",448.081439779491,255.181798361645,5095,2
"green",448.081439779491,255.198366198209,5096,2
"green",448.081439779491,255.215513530786,5097,2
"green",448.081439779491,255.233180103156,5098,2
"green",448.081439779491,255.251313661541,5099,2
"green",448.081439779491,255.269869102874,5100,2
"green",448.081439779491,255.288807678272,5101,2
"green",447.907141467484,255.288807678272,5102,2
"green",447.284098116882,255.288807678272,5103,2
"green",446.657315441944,255.288807678272,5104,2
"green",445.91271255537,255.269869102874,5105,2
"green",445.163674598267,255.251313661541,5106,2
